Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,graph,datetime,date,day_of_year,week,month,hour,edge_type,source_node_type,source_node_type_name,target_node_type,target_node_type_name
628223,5,595581,31536000,3739.59,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
628223,5,642329,31536000,4394.98,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
628223,5,503701,31536000,7443.2,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
628223,5,571970,31536000,304.78,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
628223,5,632961,31536000,520.28,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
628223,5,473173,31536000,6636.04,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
628223,5,620120,31536000,4485.42,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
628223,5,575030,31536000,19153.4,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
628223,5,621924,31536000,1117.73,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,630626,31536000,39291.8,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
510031,5,516236,31536000,6908.27,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
552988,5,516236,31536000,159997.0,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
516236,5,567195,31536000,32142.3,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,527449,31536000,713.06,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,459381,31536000,1904.74,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,595298,31536000,1406.81,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,466907,31536000,1929.22,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,589943,31536000,6938.77,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,537281,31536000,5302.1,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,523927,31536000,2618.5,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,580426,31536000,8956.1,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,595581,31536000,11185.4,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,616315,31536000,4836.31,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,503701,31536000,2574.66,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,571970,31536000,280.38,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,632961,31536000,353.31,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,473173,31536000,2489.02,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,620120,31536000,146800.0,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,575030,31536000,41464.4,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
516236,5,621924,31536000,47400.0,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,503218,31536000,1399.05,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,630626,31536000,9335.04,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,536346,31536000,6111.55,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,520660,31536000,4744.49,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
552988,5,492701,31536000,39167.1,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
492701,5,527449,31536000,170.12,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,459381,31536000,1819.6,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,595298,31536000,8665.54,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,466907,31536000,1433.99,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,589943,31536000,4463.25,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,523927,31536000,2261.47,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,595581,31536000,3006.51,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,616315,31536000,3052.63,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,642329,31536000,2193.96,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,571970,31536000,251.9,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,644226,31536000,2367.25,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,632961,31536000,532.37,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,473173,31536000,612.6,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,620120,31536000,4436.3,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
492701,5,575030,31536000,16279.8,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,630626,31536000,19167.7,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
552988,5,584736,31536000,134196.0,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
584736,5,567195,31536000,26846.9,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,527449,31536000,494.71,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,459381,31536000,2778.19,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,595298,31536000,7045.08,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,466907,31536000,534.07,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,589943,31536000,12526.9,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,523927,31536000,6214.69,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,580426,31536000,1500.31,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,595581,31536000,15399.5,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,616315,31536000,535.85,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,642329,31536000,6650.38,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,503701,31536000,5190.51,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,571970,31536000,117.94,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,632961,31536000,1100.5,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,473173,31536000,8001.41,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,620120,31536000,11520.6,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
584736,5,621924,31536000,15668.2,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,640784,31536000,1761.31,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,630626,31536000,10072.2,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,536346,31536000,3978.84,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
510031,5,520084,31536000,2024.7,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
520084,5,520660,31536000,11179.5,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
552988,5,520084,31536000,129601.0,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
520084,5,567195,31536000,17907.0,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,527449,31536000,522.39,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,459381,31536000,994.25,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,595298,31536000,2315.62,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,466907,31536000,1531.51,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,589943,31536000,15080.3,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,577992,31536000,8845.36,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,537281,31536000,2262.18,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,523927,31536000,5343.67,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,580426,31536000,2588.29,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,595581,31536000,13260.7,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,642329,31536000,2230.88,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,503701,31536000,16249.6,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,644226,31536000,2347.91,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,632961,31536000,2580.06,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,473173,31536000,530.03,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,620120,31536000,20358.5,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
520084,5,575030,31536000,30415.8,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,640784,31536000,3538.33,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,630626,31536000,13854.7,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,536346,31536000,4349.74,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
510031,5,529433,31536000,1284.37,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
529433,5,520660,31536000,10862.7,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
552988,5,529433,31536000,121408.0,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
529433,5,567195,31536000,6540.34,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,527449,31536000,1415.99,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,459381,31536000,1597.54,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,595298,31536000,1812.17,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,466907,31536000,2716.27,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,606730,31536000,3419.82,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,589943,31536000,3143.13,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,577992,31536000,8060.6,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,537281,31536000,460.34,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,523927,31536000,5167.03,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,580426,31536000,2514.63,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,616315,31536000,4385.38,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,642329,31536000,684.27,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,503701,31536000,210.5,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,644226,31536000,2158.6,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,632961,31536000,1017.67,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,473173,31536000,6453.51,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,620120,31536000,13393.6,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,575030,31536000,15821.9,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
529433,5,621924,31536000,6900.2,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,630626,31536000,10157.6,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
552988,5,493094,31536000,79413.8,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
493094,5,567195,31536000,6315.32,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,527449,31536000,1159.64,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,459381,31536000,1793.02,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,595298,31536000,2799.86,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,466907,31536000,1723.73,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,589943,31536000,4391.21,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,577992,31536000,78.87,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,523927,31536000,10214.8,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,580426,31536000,1173.68,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,616315,31536000,1631.93,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,642329,31536000,4803.92,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,503701,31536000,3163.52,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,571970,31536000,616.21,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,473173,31536000,3725.96,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,620120,31536000,3582.65,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493094,5,621924,31536000,2441.93,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
510031,5,604113,31536000,115.29,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
552988,5,604113,31536000,2933.47,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
604113,5,567195,31536000,102.25,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604113,5,527449,31536000,153.88,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604113,5,459381,31536000,698.03,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604113,5,595298,31536000,926.2,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604113,5,466907,31536000,233.46,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604113,5,537281,31536000,539.3,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604113,5,523927,31536000,323.11,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604113,5,580426,31536000,53.94,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604113,5,616315,31536000,437.88,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604113,5,642329,31536000,402.74,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604113,5,503701,31536000,449.99,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604113,5,632961,31536000,1.53,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
604113,5,473173,31536000,435.11,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
620120,5,604113,31536000,154.55,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
604113,5,621924,31536000,796.54,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
510031,5,493652,31536000,735.72,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
552988,5,493652,31536000,15445.8,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
493652,5,567195,31536000,2055.58,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493652,5,527449,31536000,142.76,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
493652,5,459381,31536000,156.76,,,,,,,q1_graph3,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
