Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,graph,datetime,date,day_of_year,week,month,hour,edge_type,source_node_type,source_node_type_name,target_node_type,target_node_type_name,pair_min,pair_max
538892,0,544074,17697435,1.0,,,,,,,q1_graph3,2025-07-24 19:57:15,2025-07-24,205,30,7,19,email,1,person,1,person,538892,544074
544074,1,541619,17785145,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276,q1_graph3,2025-07-25 20:19:05,2025-07-25,206,30,7,20,phone,1,person,1,person,541619,544074
544074,0,538892,17934517,1.0,,,,,,,q1_graph3,2025-07-27 13:48:37,2025-07-27,208,30,7,13,email,1,person,1,person,538892,544074
541619,0,538892,17989009,1.0,,,,,,,q1_graph3,2025-07-28 04:56:49,2025-07-28,209,31,7,4,email,1,person,1,person,538892,541619
538892,0,544074,18132297,1.0,,,,,,,q1_graph3,2025-07-29 20:44:57,2025-07-29,210,31,7,20,email,1,person,1,person,538892,544074
544074,1,541619,18186660,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276,q1_graph3,2025-07-30 11:51:00,2025-07-30,211,31,7,11,phone,1,person,1,person,541619,544074
544074,0,541619,18196252,1.0,,,,,,,q1_graph3,2025-07-30 14:30:52,2025-07-30,211,31,7,14,email,1,person,1,person,541619,544074
538892,0,544074,18337188,1.0,,,,,,,q1_graph3,2025-08-01 05:39:48,2025-08-01,213,31,8,5,email,1,person,1,person,538892,544074
544074,0,538892,18636988,1.0,,,,,,,q1_graph3,2025-08-04 16:56:28,2025-08-04,216,32,8,16,email,1,person,1,person,538892,544074
544074,1,538892,18711916,1.0,4.0,2.0,2.35166,-161.322,-23.5953,91.3571,q1_graph3,2025-08-05 13:45:16,2025-08-05,217,32,8,13,phone,1,person,1,person,538892,544074
544074,1,541619,18869662,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276,q1_graph3,2025-08-07 09:34:22,2025-08-07,219,32,8,9,phone,1,person,1,person,541619,544074
544074,0,541619,18898309,1.0,,,,,,,q1_graph3,2025-08-07 17:31:49,2025-08-07,219,32,8,17,email,1,person,1,person,541619,544074
538892,0,541619,18973146,1.0,,,,,,,q1_graph3,2025-08-08 14:19:06,2025-08-08,220,32,8,14,email,1,person,1,person,538892,541619
544074,0,541619,19022747,1.0,,,,,,,q1_graph3,2025-08-09 04:05:47,2025-08-09,221,32,8,4,email,1,person,1,person,541619,544074
544074,1,541619,19058010,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276,q1_graph3,2025-08-09 13:53:30,2025-08-09,221,32,8,13,phone,1,person,1,person,541619,544074
544074,0,538892,19167417,1.0,,,,,,,q1_graph3,2025-08-10 20:16:57,2025-08-10,222,32,8,20,email,1,person,1,person,538892,544074
544074,1,538892,19177189,1.0,4.0,2.0,2.35166,-161.322,-23.5953,91.3571,q1_graph3,2025-08-10 22:59:49,2025-08-10,222,32,8,22,phone,1,person,1,person,538892,544074
544074,1,538892,19256891,1.0,4.0,2.0,2.35166,-161.322,-23.5953,91.3571,q1_graph3,2025-08-11 21:08:11,2025-08-11,223,33,8,21,phone,1,person,1,person,538892,544074
538892,0,544074,19361607,1.0,,,,,,,q1_graph3,2025-08-13 02:13:27,2025-08-13,225,33,8,2,email,1,person,1,person,538892,544074
544074,0,541619,19623842,1.0,,,,,,,q1_graph3,2025-08-16 03:04:02,2025-08-16,228,33,8,3,email,1,person,1,person,541619,544074
544074,1,538892,19696142,1.0,4.0,2.0,2.35166,-161.322,-23.5953,91.3571,q1_graph3,2025-08-16 23:09:02,2025-08-16,228,33,8,23,phone,1,person,1,person,538892,544074
544074,1,541619,19855205,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276,q1_graph3,2025-08-18 19:20:05,2025-08-18,230,34,8,19,phone,1,person,1,person,541619,544074
544074,0,541619,19884838,1.0,,,,,,,q1_graph3,2025-08-19 03:33:58,2025-08-19,231,34,8,3,email,1,person,1,person,541619,544074
538892,0,541619,20000695,1.0,,,,,,,q1_graph3,2025-08-20 11:44:55,2025-08-20,232,34,8,11,email,1,person,1,person,538892,541619
541619,0,544074,20033852,1.0,,,,,,,q1_graph3,2025-08-20 20:57:32,2025-08-20,232,34,8,20,email,1,person,1,person,541619,544074
544074,0,538892,20064067,1.0,,,,,,,q1_graph3,2025-08-21 05:21:07,2025-08-21,233,34,8,5,email,1,person,1,person,538892,544074
544074,1,541619,20128854,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276,q1_graph3,2025-08-21 23:20:54,2025-08-21,233,34,8,23,phone,1,person,1,person,541619,544074
541619,0,538892,20176137,1.0,,,,,,,q1_graph3,2025-08-22 12:28:57,2025-08-22,234,34,8,12,email,1,person,1,person,538892,541619
628320,1,557269,186326,1.0,4.0,4.0,0.224078,-163.624,2.40053,-161.288,q1_graph4,2025-01-03 03:45:26,2025-01-03,3,1,1,3,phone,1,person,1,person,557269,628320
546593,1,492850,211842,1.0,0.0,3.0,32.2146,-42.6609,-24.9904,-111.346,q1_graph4,2025-01-03 10:50:42,2025-01-03,3,1,1,10,phone,1,person,1,person,492850,546593
536906,0,569329,925206,1.0,,,,,,,q1_graph4,2025-01-11 17:00:06,2025-01-11,11,2,1,17,email,1,person,1,person,536906,569329
483005,0,655963,1214644,1.0,,,,,,,q1_graph4,2025-01-15 01:24:04,2025-01-15,15,3,1,1,email,1,person,1,person,483005,655963
601496,0,557269,1233608,1.0,,,,,,,q1_graph4,2025-01-15 06:40:08,2025-01-15,15,3,1,6,email,1,person,1,person,557269,601496
639642,1,639642,1648114,1.0,5.0,5.0,21.5434,154.279,21.5434,154.279,q1_graph4,2025-01-20 01:48:34,2025-01-20,20,4,1,1,phone,1,person,1,person,639642,639642
557269,1,544636,1821416,1.0,4.0,3.0,2.40053,-161.288,-23.8755,-111.541,q1_graph4,2025-01-22 01:56:56,2025-01-22,22,4,1,1,phone,1,person,1,person,544636,557269
579305,1,544636,1993324,1.0,0.0,3.0,39.8886,-41.778,-23.8755,-111.541,q1_graph4,2025-01-24 01:42:04,2025-01-24,24,4,1,1,phone,1,person,1,person,544636,579305
584457,0,639642,2333783,1.0,,,,,,,q1_graph4,2025-01-28 00:16:23,2025-01-28,28,5,1,0,email,1,person,1,person,584457,639642
516873,0,483005,2888446,1.0,,,,,,,q1_graph4,2025-02-03 10:20:46,2025-02-03,34,6,2,10,email,1,person,1,person,483005,516873
492850,0,580798,2983830,1.0,,,,,,,q1_graph4,2025-02-04 12:50:30,2025-02-04,35,6,2,12,email,1,person,1,person,492850,580798
536906,0,584457,3979471,1.0,,,,,,,q1_graph4,2025-02-16 01:24:31,2025-02-16,47,7,2,1,email,1,person,1,person,536906,584457
569329,1,482012,4426243,1.0,0.0,3.0,28.7426,-41.4508,-24.5756,-110.945,q1_graph4,2025-02-21 05:30:43,2025-02-21,52,8,2,5,phone,1,person,1,person,482012,569329
536906,1,492850,4618802,1.0,5.0,3.0,22.429,154.859,-24.9904,-111.346,q1_graph4,2025-02-23 11:00:02,2025-02-23,54,8,2,11,phone,1,person,1,person,492850,536906
544636,0,544636,5097789,1.0,,,,,,,q1_graph4,2025-03-01 00:03:09,2025-03-01,60,9,3,0,email,1,person,1,person,544636,544636
580798,0,482012,5399751,1.0,,,,,,,q1_graph4,2025-03-04 11:55:51,2025-03-04,63,10,3,11,email,1,person,1,person,482012,580798
546593,0,580798,5802122,1.0,,,,,,,q1_graph4,2025-03-09 03:42:02,2025-03-09,68,10,3,3,email,1,person,1,person,546593,580798
536906,0,541907,5962332,1.0,,,,,,,q1_graph4,2025-03-11 00:12:12,2025-03-11,70,11,3,0,email,1,person,1,person,536906,541907
464579,0,611572,6753983,1.0,,,,,,,q1_graph4,2025-03-20 04:06:23,2025-03-20,79,12,3,4,email,1,person,1,person,464579,611572
584457,0,601496,6765740,1.0,,,,,,,q1_graph4,2025-03-20 07:22:20,2025-03-20,79,12,3,7,email,1,person,1,person,584457,601496
546593,1,588172,6834265,1.0,0.0,4.0,32.2146,-42.6609,3.00486,-159.23,q1_graph4,2025-03-21 02:24:25,2025-03-21,80,12,3,2,phone,1,person,1,person,546593,588172
584457,0,639642,6834450,1.0,,,,,,,q1_graph4,2025-03-21 02:27:30,2025-03-21,80,12,3,2,email,1,person,1,person,584457,639642
579305,1,639642,6849146,1.0,0.0,5.0,39.8886,-41.778,21.5434,154.279,q1_graph4,2025-03-21 06:32:26,2025-03-21,80,12,3,6,phone,1,person,1,person,579305,639642
636721,0,546593,7373660,1.0,,,,,,,q1_graph4,2025-03-27 08:14:20,2025-03-27,86,13,3,8,email,1,person,1,person,546593,636721
536906,1,516873,7396962,1.0,5.0,2.0,22.429,154.859,-22.066,93.129,q1_graph4,2025-03-27 14:42:42,2025-03-27,86,13,3,14,phone,1,person,1,person,516873,536906
536906,0,585606,8143055,1.0,,,,,,,q1_graph4,2025-04-05 05:57:35,2025-04-05,95,14,4,5,email,1,person,1,person,536906,585606
579305,0,584457,8577969,1.0,,,,,,,q1_graph4,2025-04-10 06:46:09,2025-04-10,100,15,4,6,email,1,person,1,person,579305,584457
464579,1,580237,8830805,1.0,0.0,1.0,33.7833,-45.4927,-32.7065,-10.3259,q1_graph4,2025-04-13 05:00:05,2025-04-13,103,15,4,5,phone,1,person,1,person,464579,580237
566580,0,584457,8989733,1.0,,,,,,,q1_graph4,2025-04-15 01:08:53,2025-04-15,105,16,4,1,email,1,person,1,person,566580,584457
557269,0,639642,9592069,1.0,,,,,,,q1_graph4,2025-04-22 00:27:49,2025-04-22,112,17,4,0,email,1,person,1,person,557269,639642
657526,1,536906,9720039,1.0,1.0,5.0,-25.7329,-14.9697,22.429,154.859,q1_graph4,2025-04-23 12:00:39,2025-04-23,113,17,4,12,phone,1,person,1,person,536906,657526
536906,1,579305,10144850,1.0,5.0,0.0,22.429,154.859,39.8886,-41.778,q1_graph4,2025-04-28 10:00:50,2025-04-28,118,18,4,10,phone,1,person,1,person,536906,579305
536906,1,628320,10813210,1.0,5.0,4.0,22.429,154.859,0.224078,-163.624,q1_graph4,2025-05-06 03:40:10,2025-05-06,126,19,5,3,phone,1,person,1,person,536906,628320
536906,0,571369,10822678,1.0,,,,,,,q1_graph4,2025-05-06 06:17:58,2025-05-06,126,19,5,6,email,1,person,1,person,536906,571369
544636,1,557269,10844499,1.0,3.0,4.0,-23.8755,-111.541,2.40053,-161.288,q1_graph4,2025-05-06 12:21:39,2025-05-06,126,19,5,12,phone,1,person,1,person,544636,557269
464579,1,579305,10899026,1.0,0.0,0.0,33.7833,-45.4927,39.8886,-41.778,q1_graph4,2025-05-07 03:30:26,2025-05-07,127,19,5,3,phone,1,person,1,person,464579,579305
557269,1,544636,11156529,1.0,4.0,3.0,2.40053,-161.288,-23.8755,-111.541,q1_graph4,2025-05-10 03:02:09,2025-05-10,130,19,5,3,phone,1,person,1,person,544636,557269
464579,0,596726,11410310,1.0,,,,,,,q1_graph4,2025-05-13 01:31:50,2025-05-13,133,20,5,1,email,1,person,1,person,464579,596726
464579,1,537816,11928506,1.0,0.0,3.0,33.7833,-45.4927,-25.1781,-110.144,q1_graph4,2025-05-19 01:28:26,2025-05-19,139,21,5,1,phone,1,person,1,person,464579,537816
544636,1,579305,12131001,1.0,3.0,0.0,-23.8755,-111.541,39.8886,-41.778,q1_graph4,2025-05-21 09:43:21,2025-05-21,141,21,5,9,phone,1,person,1,person,544636,579305
588172,1,569329,12196958,1.0,4.0,0.0,3.00486,-159.23,28.7426,-41.4508,q1_graph4,2025-05-22 04:02:38,2025-05-22,142,21,5,4,phone,1,person,1,person,569329,588172
536906,1,655963,12538827,1.0,5.0,0.0,22.429,154.859,29.4162,-45.8675,q1_graph4,2025-05-26 03:00:27,2025-05-26,146,22,5,3,phone,1,person,1,person,536906,655963
628320,1,584457,12672587,1.0,4.0,3.0,0.224078,-163.624,-24.475,-111.147,q1_graph4,2025-05-27 16:09:47,2025-05-27,147,22,5,16,phone,1,person,1,person,584457,628320
546593,0,657526,12700843,1.0,,,,,,,q1_graph4,2025-05-28 00:00:43,2025-05-28,148,22,5,0,email,1,person,1,person,546593,657526
636721,0,464579,12996152,1.0,,,,,,,q1_graph4,2025-05-31 10:02:32,2025-05-31,151,22,5,10,email,1,person,1,person,464579,636721
588172,1,482012,13309424,1.0,4.0,3.0,3.00486,-159.23,-24.5756,-110.945,q1_graph4,2025-06-04 01:03:44,2025-06-04,155,23,6,1,phone,1,person,1,person,482012,588172
639642,0,557269,13333142,1.0,,,,,,,q1_graph4,2025-06-04 07:39:02,2025-06-04,155,23,6,7,email,1,person,1,person,557269,639642
464579,1,558089,13764174,1.0,0.0,3.0,33.7833,-45.4927,-24.0376,-110.73,q1_graph4,2025-06-09 07:22:54,2025-06-09,160,24,6,7,phone,1,person,1,person,464579,558089
639642,0,557269,13924472,1.0,,,,,,,q1_graph4,2025-06-11 03:54:32,2025-06-11,162,24,6,3,email,1,person,1,person,557269,639642
464579,0,459726,14434570,1.0,,,,,,,q1_graph4,2025-06-17 01:36:10,2025-06-17,168,25,6,1,email,1,person,1,person,459726,464579
585606,1,544636,14637506,1.0,3.0,3.0,-25.2324,-110.18,-23.8755,-111.541,q1_graph4,2025-06-19 09:58:26,2025-06-19,170,25,6,9,phone,1,person,1,person,544636,585606
636721,1,580798,15145416,1.0,1.0,2.0,-29.6764,-11.6307,-21.1545,88.0749,q1_graph4,2025-06-25 07:03:36,2025-06-25,176,26,6,7,phone,1,person,1,person,580798,636721
464579,1,578749,15433302,1.0,0.0,1.0,33.7833,-45.4927,-35.6034,-11.7988,q1_graph4,2025-06-28 15:01:42,2025-06-28,179,26,6,15,phone,1,person,1,person,464579,578749
639642,0,557269,15489015,1.0,,,,,,,q1_graph4,2025-06-29 06:30:15,2025-06-29,180,26,6,6,email,1,person,1,person,557269,639642
536906,1,601496,16050163,1.0,5.0,3.0,22.429,154.859,-24.9297,-111.014,q1_graph4,2025-07-05 18:22:43,2025-07-05,186,27,7,18,phone,1,person,1,person,536906,601496
536906,0,483005,16175332,1.0,,,,,,,q1_graph4,2025-07-07 05:08:52,2025-07-07,188,28,7,5,email,1,person,1,person,483005,536906
579305,1,601496,16449641,1.0,0.0,3.0,39.8886,-41.778,-24.9297,-111.014,q1_graph4,2025-07-10 09:20:41,2025-07-10,191,28,7,9,phone,1,person,1,person,579305,601496
557269,1,655963,16775149,1.0,4.0,0.0,2.40053,-161.288,29.4162,-45.8675,q1_graph4,2025-07-14 03:45:49,2025-07-14,195,29,7,3,phone,1,person,1,person,557269,655963
557269,0,601496,16848023,1.0,,,,,,,q1_graph4,2025-07-15 00:00:23,2025-07-15,196,29,7,0,email,1,person,1,person,557269,601496
655963,0,579305,17214748,1.0,,,,,,,q1_graph4,2025-07-19 05:52:28,2025-07-19,200,29,7,5,email,1,person,1,person,579305,655963
636721,0,492850,17810319,1.0,,,,,,,q1_graph4,2025-07-26 03:18:39,2025-07-26,207,30,7,3,email,1,person,1,person,492850,636721
464579,1,571670,17895063,1.0,0.0,4.0,33.7833,-45.4927,5.33031,-168.957,q1_graph4,2025-07-27 02:51:03,2025-07-27,208,30,7,2,phone,1,person,1,person,464579,571670
655963,1,579305,18096375,1.0,0.0,0.0,29.4162,-45.8675,39.8886,-41.778,q1_graph4,2025-07-29 10:46:15,2025-07-29,210,31,7,10,phone,1,person,1,person,579305,655963
579305,0,584457,18419436,1.0,,,,,,,q1_graph4,2025-08-02 04:30:36,2025-08-02,214,31,8,4,email,1,person,1,person,579305,584457
584457,1,579305,18451117,1.0,3.0,0.0,-24.475,-111.147,39.8886,-41.778,q1_graph4,2025-08-02 13:18:37,2025-08-02,214,31,8,13,phone,1,person,1,person,579305,584457
655963,1,601496,18505443,1.0,0.0,3.0,29.4162,-45.8675,-24.9297,-111.014,q1_graph4,2025-08-03 04:24:03,2025-08-03,215,31,8,4,phone,1,person,1,person,601496,655963
536906,1,639642,18780504,1.0,5.0,5.0,22.429,154.859,21.5434,154.279,q1_graph4,2025-08-06 08:48:24,2025-08-06,218,32,8,8,phone,1,person,1,person,536906,639642
492850,0,464579,19217486,1.0,,,,,,,q1_graph4,2025-08-11 10:11:26,2025-08-11,223,33,8,10,email,1,person,1,person,464579,492850
579305,1,639642,19337771,1.0,0.0,5.0,39.8886,-41.778,21.5434,154.279,q1_graph4,2025-08-12 19:36:11,2025-08-12,224,33,8,19,phone,1,person,1,person,579305,639642
541907,0,628320,19810824,1.0,,,,,,,q1_graph4,2025-08-18 07:00:24,2025-08-18,230,34,8,7,email,1,person,1,person,541907,628320
464579,0,588172,20483291,1.0,,,,,,,q1_graph4,2025-08-26 01:48:11,2025-08-26,238,35,8,1,email,1,person,1,person,464579,588172
585606,0,516873,20737235,1.0,,,,,,,q1_graph4,2025-08-29 00:20:35,2025-08-29,241,35,8,0,email,1,person,1,person,516873,585606
655963,1,655963,20926012,1.0,0.0,0.0,29.4162,-45.8675,29.4162,-45.8675,q1_graph4,2025-08-31 04:46:52,2025-08-31,243,35,8,4,phone,1,person,1,person,655963,655963
492850,1,569329,21377528,1.0,3.0,0.0,-24.9904,-111.346,28.7426,-41.4508,q1_graph4,2025-09-05 10:12:08,2025-09-05,248,36,9,10,phone,1,person,1,person,492850,569329
464579,1,500336,21428024,1.0,0.0,5.0,33.7833,-45.4927,20.7839,156.256,q1_graph4,2025-09-06 00:13:44,2025-09-06,249,36,9,0,phone,1,person,1,person,464579,500336
580798,0,588172,22137620,1.0,,,,,,,q1_graph4,2025-09-14 05:20:20,2025-09-14,257,37,9,5,email,1,person,1,person,580798,588172
536906,1,566580,22206280,1.0,5.0,3.0,22.429,154.859,-24.0661,-111.936,q1_graph4,2025-09-15 00:24:40,2025-09-15,258,38,9,0,phone,1,person,1,person,536906,566580
569329,0,588172,22225957,1.0,,,,,,,q1_graph4,2025-09-15 05:52:37,2025-09-15,258,38,9,5,email,1,person,1,person,569329,588172
569329,0,636721,22325784,1.0,,,,,,,q1_graph4,2025-09-16 09:36:24,2025-09-16,259,38,9,9,email,1,person,1,person,569329,636721
482012,1,492850,22474096,1.0,3.0,3.0,-24.5756,-110.945,-24.9904,-111.346,q1_graph4,2025-09-18 02:48:16,2025-09-18,261,38,9,2,phone,1,person,1,person,482012,492850
544636,1,579305,22922666,1.0,3.0,0.0,-23.8755,-111.541,39.8886,-41.778,q1_graph4,2025-09-23 07:24:26,2025-09-23,266,39,9,7,phone,1,person,1,person,544636,579305
464579,0,623468,24036025,1.0,,,,,,,q1_graph4,2025-10-06 04:40:25,2025-10-06,279,41,10,4,email,1,person,1,person,464579,623468
588172,0,636721,24118217,1.0,,,,,,,q1_graph4,2025-10-07 03:30:17,2025-10-07,280,41,10,3,email,1,person,1,person,588172,636721
536906,1,477374,24135034,1.0,5.0,5.0,22.429,154.859,20.1005,154.004,q1_graph4,2025-10-07 08:10:34,2025-10-07,280,41,10,8,phone,1,person,1,person,477374,536906
579305,0,639642,24195600,1.0,,,,,,,q1_graph4,2025-10-08 01:00:00,2025-10-08,281,41,10,1,email,1,person,1,person,579305,639642
483005,1,579305,24206542,1.0,5.0,0.0,19.1386,155.099,39.8886,-41.778,q1_graph4,2025-10-08 04:02:22,2025-10-08,281,41,10,4,phone,1,person,1,person,483005,579305
483005,1,579305,24255941,1.0,5.0,0.0,19.1386,155.099,39.8886,-41.778,q1_graph4,2025-10-08 17:45:41,2025-10-08,281,41,10,17,phone,1,person,1,person,483005,579305
588172,1,464579,24926025,1.0,4.0,0.0,3.00486,-159.23,33.7833,-45.4927,q1_graph4,2025-10-16 11:53:45,2025-10-16,289,42,10,11,phone,1,person,1,person,464579,588172
636721,1,536906,25235524,1.0,1.0,5.0,-29.6764,-11.6307,22.429,154.859,q1_graph4,2025-10-20 01:52:04,2025-10-20,293,43,10,1,phone,1,person,1,person,536906,636721
639642,0,639642,25753347,1.0,,,,,,,q1_graph4,2025-10-26 01:42:27,2025-10-26,299,43,10,1,email,1,person,1,person,639642,639642
492850,1,588172,25926522,1.0,3.0,4.0,-24.9904,-111.346,3.00486,-159.23,q1_graph4,2025-10-28 01:48:42,2025-10-28,301,44,10,1,phone,1,person,1,person,492850,588172
492850,1,588172,25945503,1.0,3.0,4.0,-24.9904,-111.346,3.00486,-159.23,q1_graph4,2025-10-28 07:05:03,2025-10-28,301,44,10,7,phone,1,person,1,person,492850,588172
464579,1,611238,26271897,1.0,0.0,1.0,33.7833,-45.4927,-27.0582,-10.3526,q1_graph4,2025-11-01 01:44:57,2025-11-01,305,44,11,1,phone,1,person,1,person,464579,611238
464579,0,536906,26706183,1.0,,,,,,,q1_graph4,2025-11-06 02:23:03,2025-11-06,310,45,11,2,email,1,person,1,person,464579,536906
557269,1,639642,26912434,1.0,4.0,5.0,2.40053,-161.288,21.5434,154.279,q1_graph4,2025-11-08 11:40:34,2025-11-08,312,45,11,11,phone,1,person,1,person,557269,639642
536906,1,544636,26977263,1.0,5.0,3.0,22.429,154.859,-23.8755,-111.541,q1_graph4,2025-11-09 05:41:03,2025-11-09,313,45,11,5,phone,1,person,1,person,536906,544636
464579,1,521673,27271090,1.0,0.0,0.0,33.7833,-45.4927,39.4571,-48.424,q1_graph4,2025-11-12 15:18:10,2025-11-12,316,46,11,15,phone,1,person,1,person,464579,521673
464579,1,516393,27475931,1.0,0.0,3.0,33.7833,-45.4927,-24.3748,-111.257,q1_graph4,2025-11-15 00:12:11,2025-11-15,319,46,11,0,phone,1,person,1,person,464579,516393
536906,1,557269,29212368,1.0,5.0,4.0,22.429,154.859,2.40053,-161.288,q1_graph4,2025-12-05 02:32:48,2025-12-05,339,49,12,2,phone,1,person,1,person,536906,557269
584457,1,585606,29318786,1.0,3.0,3.0,-24.475,-111.147,-25.2324,-110.18,q1_graph4,2025-12-06 08:06:26,2025-12-06,340,49,12,8,phone,1,person,1,person,584457,585606
492850,1,580798,29917227,1.0,3.0,2.0,-24.9904,-111.346,-21.1545,88.0749,q1_graph4,2025-12-13 06:20:27,2025-12-13,347,50,12,6,phone,1,person,1,person,492850,580798
639642,1,557269,30082351,1.0,5.0,4.0,21.5434,154.279,2.40053,-161.288,q1_graph4,2025-12-15 04:12:31,2025-12-15,349,51,12,4,phone,1,person,1,person,557269,639642
639642,0,655963,30173088,1.0,,,,,,,q1_graph4,2025-12-16 05:24:48,2025-12-16,350,51,12,5,email,1,person,1,person,639642,655963
464579,1,645371,30250956,1.0,0.0,4.0,33.7833,-45.4927,-3.35086,-162.18,q1_graph4,2025-12-17 03:02:36,2025-12-17,351,51,12,3,phone,1,person,1,person,464579,645371
655963,1,579305,30703951,1.0,0.0,0.0,29.4162,-45.8675,39.8886,-41.778,q1_graph4,2025-12-22 08:52:31,2025-12-22,356,52,12,8,phone,1,person,1,person,579305,655963
579305,1,655963,31126132,1.0,0.0,0.0,39.8886,-41.778,29.4162,-45.8675,q1_graph4,2025-12-27 06:08:52,2025-12-27,361,52,12,6,phone,1,person,1,person,579305,655963
594308,0,549840,105656,1.0,,,,,,,q1_graph5,2025-01-02 05:20:56,2025-01-02,2,1,1,5,email,1,person,1,person,549840,594308
483784,0,631903,975525,1.0,,,,,,,q1_graph5,2025-01-12 06:58:45,2025-01-12,12,2,1,6,email,1,person,1,person,483784,631903
549840,0,619322,1674004,1.0,,,,,,,q1_graph5,2025-01-20 09:00:04,2025-01-20,20,4,1,9,email,1,person,1,person,549840,619322
594308,1,477657,2053209,1.0,2.0,4.0,-24.1761,93.8902,-1.17279,-170.646,q1_graph5,2025-01-24 18:20:09,2025-01-24,24,4,1,18,phone,1,person,1,person,477657,594308
483784,1,619322,4699152,1.0,0.0,3.0,32.2503,-40.4067,-24.2286,-111.129,q1_graph5,2025-02-24 09:19:12,2025-02-24,55,9,2,9,phone,1,person,1,person,483784,619322
483784,1,561819,7920737,1.0,0.0,1.0,32.2503,-40.4067,-27.4766,-14.6148,q1_graph5,2025-04-02 16:12:17,2025-04-02,92,14,4,16,phone,1,person,1,person,483784,561819
477657,1,561819,8308267,1.0,4.0,1.0,-1.17279,-170.646,-27.4766,-14.6148,q1_graph5,2025-04-07 03:51:07,2025-04-07,97,15,4,3,phone,1,person,1,person,477657,561819
619322,1,530990,8590844,1.0,3.0,3.0,-24.2286,-111.129,-25.0313,-110.738,q1_graph5,2025-04-10 10:20:44,2025-04-10,100,15,4,10,phone,1,person,1,person,530990,619322
594308,1,631903,9699658,1.0,2.0,5.0,-24.1761,93.8902,25.5535,153.235,q1_graph5,2025-04-23 06:20:58,2025-04-23,113,17,4,6,phone,1,person,1,person,594308,631903
483784,1,549840,10909120,1.0,0.0,5.0,32.2503,-40.4067,22.5232,151.855,q1_graph5,2025-05-07 06:18:40,2025-05-07,127,19,5,6,phone,1,person,1,person,483784,549840
524153,0,594308,12269175,1.0,,,,,,,q1_graph5,2025-05-23 00:06:15,2025-05-23,143,21,5,0,email,1,person,1,person,524153,594308
524153,0,530990,12457852,1.0,,,,,,,q1_graph5,2025-05-25 04:30:52,2025-05-25,145,21,5,4,email,1,person,1,person,524153,530990
573137,1,530990,12960538,1.0,4.0,3.0,0.259451,-165.576,-25.0313,-110.738,q1_graph5,2025-05-31 00:08:58,2025-05-31,151,22,5,0,phone,1,person,1,person,530990,573137
573137,0,594308,13494250,1.0,,,,,,,q1_graph5,2025-06-06 04:24:10,2025-06-06,157,23,6,4,email,1,person,1,person,573137,594308
594308,1,549840,17145053,1.0,2.0,5.0,-24.1761,93.8902,22.5232,151.855,q1_graph5,2025-07-18 10:30:53,2025-07-18,199,29,7,10,phone,1,person,1,person,549840,594308
549840,0,477657,17222207,1.0,,,,,,,q1_graph5,2025-07-19 07:56:47,2025-07-19,200,29,7,7,email,1,person,1,person,477657,549840
477657,1,619322,17631014,1.0,4.0,3.0,-1.17279,-170.646,-24.2286,-111.129,q1_graph5,2025-07-24 01:30:14,2025-07-24,205,30,7,1,phone,1,person,1,person,477657,619322
530990,1,561819,19289575,1.0,3.0,1.0,-25.0313,-110.738,-27.4766,-14.6148,q1_graph5,2025-08-12 06:12:55,2025-08-12,224,33,8,6,phone,1,person,1,person,530990,561819
